Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume DOG,Volume EUSD
1531526400.0,2018-07-14 12-AM,DOGEUSD,0.00239,0.002419,0.002376,0.002376,94732.22,226.94
1531522800.0,2018-07-13 11-PM,DOGEUSD,0.0024,0.0024,0.00239,0.00239,85262.88,204.2
1531519200.0,2018-07-13 10-PM,DOGEUSD,0.002374,0.002424,0.002374,0.0024,29729.38,71.72
1531515600.0,2018-07-13 09-PM,DOGEUSD,0.002405,0.002405,0.002371,0.002374,35521.71,84.83
1531512000.0,2018-07-13 08-PM,DOGEUSD,0.0024,0.002405,0.002371,0.002405,43457.64,103.72
1531508400.0,2018-07-13 07-PM,DOGEUSD,0.002406,0.002432,0.0024,0.0024,40572.01,98.0
1531504800.0,2018-07-13 06-PM,DOGEUSD,0.0024,0.00243,0.0024,0.002406,50976.91,123.46
1531501200.0,2018-07-13 05-PM,DOGEUSD,0.002394,0.002425,0.002389,0.0024,126729.68,304.46
1531497600.0,2018-07-13 04-PM,DOGEUSD,0.002415,0.002429,0.002387,0.002394,40492.72,97.73
1531494000.0,2018-07-13 03-PM,DOGEUSD,0.002429,0.002429,0.002386,0.002415,296807.95,711.31
1531490400.0,2018-07-13 02-PM,DOGEUSD,0.00242,0.00243,0.002395,0.002429,100712.1,244.02
1531486800.0,2018-07-13 01-PM,DOGEUSD,0.002411,0.002424,0.002395,0.00242,99431.63,240.3
1531483200.0,2018-07-13 12-PM,DOGEUSD,0.002382,0.002412,0.002371,0.002411,118809.8,284.65
1531479600.0,2018-07-13 11-AM,DOGEUSD,0.002383,0.002413,0.002372,0.002382,288764.7,688.5
1531476000.0,2018-07-13 10-AM,DOGEUSD,0.002405,0.002424,0.002379,0.002383,136323.7,327.57
1531472400.0,2018-07-13 09-AM,DOGEUSD,0.002392,0.002419,0.002372,0.002405,97294.82,232.99
1531468800.0,2018-07-13 08-AM,DOGEUSD,0.002393,0.002393,0.002364,0.002392,220104.42,524.02
1531465200.0,2018-07-13 07-AM,DOGEUSD,0.00236,0.002393,0.002358,0.002393,141874.8,335.83
1531461600.0,2018-07-13 06-AM,DOGEUSD,0.0024,0.0024,0.002359,0.00236,24410.37,57.95
1531458000.0,2018-07-13 05-AM,DOGEUSD,0.002412,0.002412,0.002365,0.0024,42026.09,100.63
1531454400.0,2018-07-13 04-AM,DOGEUSD,0.002399,0.002418,0.00237,0.002412,33140.93,79.66
1531450800.0,2018-07-13 03-AM,DOGEUSD,0.002375,0.002399,0.002364,0.002399,20441.67,48.74
1531447200.0,2018-07-13 02-AM,DOGEUSD,0.002399,0.002399,0.002375,0.002375,16767.83,40.0
1531443600.0,2018-07-13 01-AM,DOGEUSD,0.002399,0.002399,0.002371,0.002399,2255.57,5.4
1531440000.0,2018-07-13 12-AM,DOGEUSD,0.00235,0.002399,0.00235,0.002399,25161.55,60.03
1531436400.0,2018-07-12 11-PM,DOGEUSD,0.002375,0.00239,0.002345,0.00235,29517.04,69.59
1531432800.0,2018-07-12 10-PM,DOGEUSD,0.002348,0.00239,0.002345,0.002375,44061.41,104.33
1531429200.0,2018-07-12 09-PM,DOGEUSD,0.002381,0.002399,0.002347,0.002348,180634.48,428.4
1531425600.0,2018-07-12 08-PM,DOGEUSD,0.002385,0.002399,0.002343,0.002381,194331.29,461.75
1531422000.0,2018-07-12 07-PM,DOGEUSD,0.002408,0.002408,0.00234,0.002385,239017.62,566.83
1531418400.0,2018-07-12 06-PM,DOGEUSD,0.00238,0.002408,0.00237,0.002408,95196.24,227.04
1531414800.0,2018-07-12 05-PM,DOGEUSD,0.002368,0.002389,0.002368,0.00238,128038.38,304.63
1531411200.0,2018-07-12 04-PM,DOGEUSD,0.002389,0.002389,0.002362,0.002368,179710.6,425.39
1531407600.0,2018-07-12 03-PM,DOGEUSD,0.00236,0.00239,0.002348,0.002389,159859.03,378.34
1531404000.0,2018-07-12 02-PM,DOGEUSD,0.002412,0.00243,0.002359,0.00236,237971.23,572.49
1531400400.0,2018-07-12 01-PM,DOGEUSD,0.00243,0.00243,0.002412,0.002412,407057.86,984.21
1531396800.0,2018-07-12 12-PM,DOGEUSD,0.002411,0.002431,0.002411,0.00243,9287.62,22.48
1531393200.0,2018-07-12 11-AM,DOGEUSD,0.002414,0.002438,0.002411,0.002411,90678.84,219.92
1531389600.0,2018-07-12 10-AM,DOGEUSD,0.00244,0.00244,0.002411,0.002414,44776.55,108.51
1531386000.0,2018-07-12 09-AM,DOGEUSD,0.002442,0.002443,0.002404,0.00244,154493.45,374.39
1531382400.0,2018-07-12 08-AM,DOGEUSD,0.0024,0.002443,0.0024,0.002442,150460.51,363.11
1531378800.0,2018-07-12 07-AM,DOGEUSD,0.00245,0.00245,0.0024,0.0024,263092.36,642.25
1531375200.0,2018-07-12 06-AM,DOGEUSD,0.002496,0.002496,0.00245,0.00245,93303.1,230.71
1531371600.0,2018-07-12 05-AM,DOGEUSD,0.002495,0.0025,0.002471,0.002496,68672.39,170.66
1531368000.0,2018-07-12 04-AM,DOGEUSD,0.00245,0.0025,0.00245,0.002495,86977.56,216.25
1531364400.0,2018-07-12 03-AM,DOGEUSD,0.002495,0.002495,0.00245,0.00245,48360.36,118.99
1531360800.0,2018-07-12 02-AM,DOGEUSD,0.002495,0.002495,0.002494,0.002495,7591.65,18.94
1531357200.0,2018-07-12 01-AM,DOGEUSD,0.002464,0.002495,0.002463,0.002495,21096.1,52.33
1531353600.0,2018-07-12 12-AM,DOGEUSD,0.002495,0.002495,0.002463,0.002464,13806.41,34.21
1531350000.0,2018-07-11 11-PM,DOGEUSD,0.002476,0.002495,0.002472,0.002495,4489.31,11.11
1531346400.0,2018-07-11 10-PM,DOGEUSD,0.002476,0.002496,0.002475,0.002476,46342.62,114.76
1531342800.0,2018-07-11 09-PM,DOGEUSD,0.002476,0.002507,0.002476,0.002476,16566.51,41.3
1531339200.0,2018-07-11 08-PM,DOGEUSD,0.002476,0.0025,0.002476,0.002476,59541.57,147.96
1531335600.0,2018-07-11 07-PM,DOGEUSD,0.002488,0.002499,0.002475,0.002476,45794.13,113.9
1531332000.0,2018-07-11 06-PM,DOGEUSD,0.002464,0.002511,0.00245,0.002488,62432.14,154.79
1531328400.0,2018-07-11 05-PM,DOGEUSD,0.002497,0.002521,0.002464,0.002464,10500.03,26.14
1531324800.0,2018-07-11 04-PM,DOGEUSD,0.002504,0.002526,0.00246,0.002497,321240.41,805.3
1531321200.0,2018-07-11 03-PM,DOGEUSD,0.002507,0.002528,0.002487,0.002504,71513.04,179.45
1531317600.0,2018-07-11 02-PM,DOGEUSD,0.0025,0.002507,0.002477,0.002507,872868.52,2182.03
1531314000.0,2018-07-11 01-PM,DOGEUSD,0.002529,0.002529,0.002485,0.0025,539035.35,1345.28
1531310400.0,2018-07-11 12-PM,DOGEUSD,0.002526,0.002546,0.002487,0.002529,84349.26,212.96
1531306800.0,2018-07-11 11-AM,DOGEUSD,0.002498,0.002526,0.002481,0.002526,54425.48,136.09
1531303200.0,2018-07-11 10-AM,DOGEUSD,0.002489,0.002498,0.002465,0.002498,15527.93,38.71
1531299600.0,2018-07-11 09-AM,DOGEUSD,0.002472,0.002492,0.002455,0.002489,336952.24,833.29
1531296000.0,2018-07-11 08-AM,DOGEUSD,0.002499,0.002499,0.002464,0.002472,58672.47,145.15
1531292400.0,2018-07-11 07-AM,DOGEUSD,0.002459,0.0025,0.002454,0.002499,111004.09,273.74
1531288800.0,2018-07-11 06-AM,DOGEUSD,0.002464,0.00247,0.00245,0.002459,52577.25,129.79
1531285200.0,2018-07-11 05-AM,DOGEUSD,0.002463,0.002485,0.00245,0.002464,122920.06,302.43
1531281600.0,2018-07-11 04-AM,DOGEUSD,0.00247,0.002484,0.00246,0.002463,105683.04,261.14
1531278000.0,2018-07-11 03-AM,DOGEUSD,0.002484,0.0025,0.00247,0.00247,153847.25,381.77
1531274400.0,2018-07-11 02-AM,DOGEUSD,0.002484,0.0025,0.002484,0.002484,104628.14,261.2
1531270800.0,2018-07-11 01-AM,DOGEUSD,0.002484,0.002503,0.002484,0.002484,26100.27,65.01
1531267200.0,2018-07-11 12-AM,DOGEUSD,0.002499,0.002503,0.002484,0.002484,86057.71,213.76
1531263600.0,2018-07-10 11-PM,DOGEUSD,0.002493,0.00251,0.002484,0.002499,72129.42,179.72
1531260000.0,2018-07-10 10-PM,DOGEUSD,0.002497,0.00252,0.002493,0.002493,77792.66,194.19
1531256400.0,2018-07-10 09-PM,DOGEUSD,0.002539,0.002539,0.002497,0.002497,143017.98,358.27
1531252800.0,2018-07-10 08-PM,DOGEUSD,0.00252,0.002539,0.00252,0.002539,41774.35,105.27
1531249200.0,2018-07-10 07-PM,DOGEUSD,0.00252,0.00254,0.00252,0.00252,113411.44,286.5
1531245600.0,2018-07-10 06-PM,DOGEUSD,0.002528,0.002528,0.002493,0.00252,74958.38,187.92
1531242000.0,2018-07-10 05-PM,DOGEUSD,0.002533,0.002533,0.002499,0.002528,330410.98,831.86
1531238400.0,2018-07-10 04-PM,DOGEUSD,0.0025,0.002533,0.0025,0.002533,40082.06,100.52
1531234800.0,2018-07-10 03-PM,DOGEUSD,0.002533,0.002533,0.0025,0.0025,477033.6,1196.27
1531231200.0,2018-07-10 02-PM,DOGEUSD,0.002533,0.002533,0.00251,0.002533,96695.13,243.14
1531227600.0,2018-07-10 01-PM,DOGEUSD,0.00251,0.002533,0.002484,0.002533,109605.48,276.48
1531224000.0,2018-07-10 12-PM,DOGEUSD,0.002535,0.002535,0.002484,0.00251,554882.25,1387.96
1531220400.0,2018-07-10 11-AM,DOGEUSD,0.00255,0.002579,0.0025,0.002535,233150.27,592.93
1531216800.0,2018-07-10 10-AM,DOGEUSD,0.002582,0.002599,0.00255,0.00255,437983.59,1122.13
1531213200.0,2018-07-10 09-AM,DOGEUSD,0.002601,0.002601,0.00257,0.002582,715376.76,1849.0
1531209600.0,2018-07-10 08-AM,DOGEUSD,0.0026,0.002625,0.0026,0.002601,298887.65,778.41
1531206000.0,2018-07-10 07-AM,DOGEUSD,0.0026,0.002613,0.0026,0.0026,90056.65,234.2
1531202400.0,2018-07-10 06-AM,DOGEUSD,0.00262,0.00262,0.0026,0.0026,98675.64,257.38
1531198800.0,2018-07-10 05-AM,DOGEUSD,0.00264,0.002647,0.00262,0.00262,19630.46,51.61
1531195200.0,2018-07-10 04-AM,DOGEUSD,0.00266,0.00266,0.00262,0.00264,63087.66,165.95
1531191600.0,2018-07-10 03-AM,DOGEUSD,0.002621,0.00266,0.002621,0.00266,30961.59,82.06
1531188000.0,2018-07-10 02-AM,DOGEUSD,0.002656,0.002664,0.00262,0.002621,29514.93,77.89
1531184400.0,2018-07-10 01-AM,DOGEUSD,0.002666,0.002666,0.00264,0.002656,105407.4,278.37
1531180800.0,2018-07-10 12-AM,DOGEUSD,0.00264,0.002666,0.00264,0.002666,257601.04,680.26
1531177200.0,2018-07-09 11-PM,DOGEUSD,0.002642,0.002643,0.00264,0.00264,19044.9,50.33
1531173600.0,2018-07-09 10-PM,DOGEUSD,0.00265,0.002673,0.002642,0.002642,119701.96,319.04
1531170000.0,2018-07-09 09-PM,DOGEUSD,0.00265,0.00266,0.00265,0.00265,193973.1,514.04
1531166400.0,2018-07-09 08-PM,DOGEUSD,0.00263,0.002664,0.002617,0.00265,2700793.01,7184.6
1531162800.0,2018-07-09 07-PM,DOGEUSD,0.002639,0.002639,0.002614,0.00263,76525.74,200.77
1531159200.0,2018-07-09 06-PM,DOGEUSD,0.00263,0.002642,0.002614,0.002639,52267.26,137.52
1531155600.0,2018-07-09 05-PM,DOGEUSD,0.002665,0.002665,0.00263,0.00263,107938.31,284.94
1531152000.0,2018-07-09 04-PM,DOGEUSD,0.002656,0.002667,0.002642,0.002665,52312.95,138.59
1531148400.0,2018-07-09 03-PM,DOGEUSD,0.002666,0.002666,0.0026,0.002656,118981.41,313.62
1531144800.0,2018-07-09 02-PM,DOGEUSD,0.00265,0.002673,0.002637,0.002666,96766.46,256.58
1531141200.0,2018-07-09 01-PM,DOGEUSD,0.002639,0.002651,0.002638,0.00265,91782.42,243.11
1531137600.0,2018-07-09 12-PM,DOGEUSD,0.002655,0.002673,0.002638,0.002639,186334.45,495.54
1531134000.0,2018-07-09 11-AM,DOGEUSD,0.00264,0.002655,0.00259,0.002655,353535.1,929.2
1531130400.0,2018-07-09 10-AM,DOGEUSD,0.00264,0.002661,0.00264,0.00264,63429.73,167.66
1531126800.0,2018-07-09 09-AM,DOGEUSD,0.00264,0.002668,0.00264,0.00264,76044.37,201.03
1531123200.0,2018-07-09 08-AM,DOGEUSD,0.002655,0.002673,0.002637,0.00264,91731.61,243.26
1531119600.0,2018-07-09 07-AM,DOGEUSD,0.002658,0.00266,0.002634,0.002655,225380.88,596.94
1531116000.0,2018-07-09 06-AM,DOGEUSD,0.00264,0.002658,0.002639,0.002658,74188.39,197.17
1531112400.0,2018-07-09 05-AM,DOGEUSD,0.002664,0.002675,0.002639,0.00264,115078.14,304.5
1531108800.0,2018-07-09 04-AM,DOGEUSD,0.002668,0.002668,0.00264,0.002664,88047.43,233.31
1531105200.0,2018-07-09 03-AM,DOGEUSD,0.00268,0.00268,0.00264,0.002668,179873.53,478.32
1531101600.0,2018-07-09 02-AM,DOGEUSD,0.002653,0.00268,0.002647,0.00268,29255.17,77.78
1531098000.0,2018-07-09 01-AM,DOGEUSD,0.00265,0.002669,0.002634,0.002653,157861.92,417.97
1531094400.0,2018-07-09 12-AM,DOGEUSD,0.00266,0.00267,0.00265,0.00265,117249.0,311.05
1531090800.0,2018-07-08 11-PM,DOGEUSD,0.00267,0.0027,0.002652,0.00266,145548.37,390.86
1531087200.0,2018-07-08 10-PM,DOGEUSD,0.002645,0.002672,0.002645,0.00267,74802.42,199.29
1531083600.0,2018-07-08 09-PM,DOGEUSD,0.002654,0.002671,0.002645,0.002645,219894.9,585.57
1531080000.0,2018-07-08 08-PM,DOGEUSD,0.002671,0.002671,0.002653,0.002654,97185.84,258.0
1531076400.0,2018-07-08 07-PM,DOGEUSD,0.002668,0.002671,0.002658,0.002671,139650.69,372.93
1531072800.0,2018-07-08 06-PM,DOGEUSD,0.00268,0.00268,0.00265,0.002668,124587.43,331.82
1531069200.0,2018-07-08 05-PM,DOGEUSD,0.002687,0.0027,0.002645,0.00268,124695.75,333.84
1531065600.0,2018-07-08 04-PM,DOGEUSD,0.002689,0.002694,0.002663,0.002687,141788.93,379.73
1531062000.0,2018-07-08 03-PM,DOGEUSD,0.002666,0.00269,0.002665,0.002689,158821.57,425.24
1531058400.0,2018-07-08 02-PM,DOGEUSD,0.00267,0.00268,0.00265,0.002666,36595.75,97.66
1531054800.0,2018-07-08 01-PM,DOGEUSD,0.00265,0.002675,0.002645,0.00267,23256.02,61.72
1531051200.0,2018-07-08 12-PM,DOGEUSD,0.002645,0.002677,0.002645,0.00265,52078.28,138.72
1531047600.0,2018-07-08 11-AM,DOGEUSD,0.00265,0.00267,0.002645,0.002645,138525.91,367.18
1531044000.0,2018-07-08 10-AM,DOGEUSD,0.00267,0.002672,0.00265,0.00265,151193.45,401.64
1531040400.0,2018-07-08 09-AM,DOGEUSD,0.002676,0.002676,0.002644,0.00267,22016.89,58.52
1531036800.0,2018-07-08 08-AM,DOGEUSD,0.00266,0.002679,0.002644,0.002676,98674.74,262.41
1531033200.0,2018-07-08 07-AM,DOGEUSD,0.002687,0.002687,0.002658,0.00266,14649.27,39.14
1531029600.0,2018-07-08 06-AM,DOGEUSD,0.002674,0.002689,0.002644,0.002687,71769.86,190.71
1531026000.0,2018-07-08 05-AM,DOGEUSD,0.002644,0.002674,0.002636,0.002674,17730.28,47.15
1531022400.0,2018-07-08 04-AM,DOGEUSD,0.00266,0.002678,0.002642,0.002644,67284.67,178.19
1531018800.0,2018-07-08 03-AM,DOGEUSD,0.002689,0.002689,0.00266,0.00266,9387.47,25.06
1531015200.0,2018-07-08 02-AM,DOGEUSD,0.002662,0.002689,0.002648,0.002689,57114.1,152.59
1531011600.0,2018-07-08 01-AM,DOGEUSD,0.002663,0.002698,0.002662,0.002662,8569.26,22.86
1531008000.0,2018-07-08 12-AM,DOGEUSD,0.00264,0.002685,0.00264,0.002663,72331.92,193.65
1531004400.0,2018-07-07 11-PM,DOGEUSD,0.002634,0.00266,0.002633,0.00264,60235.27,159.15
1531000800.0,2018-07-07 10-PM,DOGEUSD,0.00265,0.002672,0.002631,0.002634,88318.68,234.57
1530997200.0,2018-07-07 09-PM,DOGEUSD,0.00265,0.00265,0.002631,0.00265,69827.2,184.1
1530993600.0,2018-07-07 08-PM,DOGEUSD,0.002632,0.00265,0.002631,0.00265,61887.51,163.01
1530990000.0,2018-07-07 07-PM,DOGEUSD,0.002631,0.00265,0.002631,0.002632,57170.9,151.15
1530986400.0,2018-07-07 06-PM,DOGEUSD,0.002645,0.002645,0.002631,0.002631,97520.77,256.62
1530982800.0,2018-07-07 05-PM,DOGEUSD,0.002632,0.002645,0.002631,0.002645,29773.8,78.51
1530979200.0,2018-07-07 04-PM,DOGEUSD,0.002632,0.00265,0.002632,0.002632,47154.32,124.21
1530975600.0,2018-07-07 03-PM,DOGEUSD,0.002633,0.002651,0.002632,0.002632,75643.72,199.68
1530972000.0,2018-07-07 02-PM,DOGEUSD,0.002635,0.002652,0.002632,0.002633,117494.98,309.73
1530968400.0,2018-07-07 01-PM,DOGEUSD,0.002632,0.002666,0.002632,0.002635,10520.67,27.95
1530964800.0,2018-07-07 12-PM,DOGEUSD,0.00266,0.002672,0.002632,0.002632,162055.68,428.64
1530961200.0,2018-07-07 11-AM,DOGEUSD,0.002659,0.00266,0.00264,0.00266,66810.8,177.14
1530957600.0,2018-07-07 10-AM,DOGEUSD,0.002632,0.002659,0.002632,0.002659,67432.46,178.3
1530954000.0,2018-07-07 09-AM,DOGEUSD,0.002658,0.002658,0.002632,0.002632,22837.61,60.4
1530950400.0,2018-07-07 08-AM,DOGEUSD,0.002659,0.002659,0.002632,0.002658,54011.07,142.39
1530946800.0,2018-07-07 07-AM,DOGEUSD,0.00264,0.00268,0.00264,0.002659,53846.55,142.31
1530943200.0,2018-07-07 06-AM,DOGEUSD,0.002646,0.00268,0.00264,0.00264,79606.08,211.26
1530939600.0,2018-07-07 05-AM,DOGEUSD,0.002644,0.00268,0.002632,0.002646,182056.06,483.92
1530936000.0,2018-07-07 04-AM,DOGEUSD,0.002647,0.002647,0.002631,0.002644,113023.38,298.71
1530932400.0,2018-07-07 03-AM,DOGEUSD,0.002678,0.002678,0.002631,0.002647,136269.08,359.55
1530928800.0,2018-07-07 02-AM,DOGEUSD,0.002658,0.002679,0.002632,0.002678,14000.46,37.35
1530925200.0,2018-07-07 01-AM,DOGEUSD,0.00266,0.00268,0.002631,0.002658,308676.23,825.34
1530921600.0,2018-07-07 12-AM,DOGEUSD,0.002646,0.002667,0.002632,0.00266,19823.43,52.73
1530918000.0,2018-07-06 11-PM,DOGEUSD,0.002631,0.00267,0.002631,0.002646,47317.7,125.31
1530914400.0,2018-07-06 10-PM,DOGEUSD,0.00262,0.002688,0.00262,0.002631,707914.64,1865.66
1530910800.0,2018-07-06 09-PM,DOGEUSD,0.002645,0.002688,0.00262,0.00262,263211.01,702.32
1530907200.0,2018-07-06 08-PM,DOGEUSD,0.002642,0.002668,0.00264,0.002645,53040.29,140.46
1530903600.0,2018-07-06 07-PM,DOGEUSD,0.002642,0.00265,0.002642,0.002642,6494.99,17.16
1530900000.0,2018-07-06 06-PM,DOGEUSD,0.002642,0.002642,0.002642,0.002642,8671.1,22.91
1530896400.0,2018-07-06 05-PM,DOGEUSD,0.002642,0.002642,0.002642,0.002642,6220.03,16.44
1530892800.0,2018-07-06 04-PM,DOGEUSD,0.002642,0.002642,0.00264,0.002642,3239.39,8.56
1530889200.0,2018-07-06 03-PM,DOGEUSD,0.002647,0.002669,0.00264,0.002643,144143.34,383.25
1530885600.0,2018-07-06 02-PM,DOGEUSD,0.002667,0.00267,0.00264,0.002647,61404.59,163.47
1530882000.0,2018-07-06 01-PM,DOGEUSD,0.002646,0.002667,0.002638,0.002667,69564.87,183.71
1530878400.0,2018-07-06 12-PM,DOGEUSD,0.00265,0.00267,0.002635,0.002646,366869.66,971.55
1530874800.0,2018-07-06 11-AM,DOGEUSD,0.00264,0.002665,0.0026,0.00265,360226.11,955.66
1530871200.0,2018-07-06 10-AM,DOGEUSD,0.00264,0.002641,0.0026,0.00264,177002.71,460.72
1530867600.0,2018-07-06 09-AM,DOGEUSD,0.002614,0.00264,0.002597,0.00264,162922.89,428.85
1530864000.0,2018-07-06 08-AM,DOGEUSD,0.002592,0.002614,0.002592,0.002614,11394.36,29.67
1530860400.0,2018-07-06 07-AM,DOGEUSD,0.0026,0.00263,0.002592,0.002592,84785.77,220.04
1530856800.0,2018-07-06 06-AM,DOGEUSD,0.002635,0.002653,0.0026,0.0026,213875.55,560.46
1530853200.0,2018-07-06 05-AM,DOGEUSD,0.002649,0.002655,0.002635,0.002635,101303.74,267.03
1530849600.0,2018-07-06 04-AM,DOGEUSD,0.002645,0.002649,0.002633,0.002649,102536.14,270.64
1530846000.0,2018-07-06 03-AM,DOGEUSD,0.002645,0.002646,0.002633,0.002645,156570.86,412.93
1530842400.0,2018-07-06 02-AM,DOGEUSD,0.002645,0.00265,0.002635,0.002645,108406.27,286.72
1530838800.0,2018-07-06 01-AM,DOGEUSD,0.00265,0.002667,0.002645,0.002645,20721.15,55.0
1530835200.0,2018-07-06 12-AM,DOGEUSD,0.00267,0.00267,0.00265,0.00265,25964.45,69.03
1530831600.0,2018-07-05 11-PM,DOGEUSD,0.002651,0.00267,0.00264,0.00267,61518.82,163.4
1530828000.0,2018-07-05 10-PM,DOGEUSD,0.002656,0.002683,0.00264,0.002651,204958.24,546.72
1530824400.0,2018-07-05 09-PM,DOGEUSD,0.002643,0.002684,0.002643,0.002656,82123.04,219.85
1530820800.0,2018-07-05 08-PM,DOGEUSD,0.002664,0.002684,0.00264,0.002643,226265.33,604.84
1530817200.0,2018-07-05 07-PM,DOGEUSD,0.00265,0.002668,0.00264,0.002664,47707.76,126.53
1530813600.0,2018-07-05 06-PM,DOGEUSD,0.002651,0.002687,0.00265,0.00265,99134.44,263.15
1530810000.0,2018-07-05 05-PM,DOGEUSD,0.002673,0.0027,0.00265,0.002651,212645.89,566.16
1530806400.0,2018-07-05 04-PM,DOGEUSD,0.002688,0.002701,0.002661,0.002673,529339.21,1422.11
1530802800.0,2018-07-05 03-PM,DOGEUSD,0.002675,0.002699,0.00266,0.002688,333351.66,892.07
1530799200.0,2018-07-05 02-PM,DOGEUSD,0.002681,0.002697,0.002675,0.002675,363780.86,974.43
1530795600.0,2018-07-05 01-PM,DOGEUSD,0.002694,0.002699,0.002675,0.002681,88818.44,239.22
1530792000.0,2018-07-05 12-PM,DOGEUSD,0.002689,0.002699,0.002675,0.002694,279110.88,748.6
1530788400.0,2018-07-05 11-AM,DOGEUSD,0.002677,0.00269,0.00266,0.002689,265048.53,710.59
1530784800.0,2018-07-05 10-AM,DOGEUSD,0.002684,0.002684,0.002651,0.002677,251632.59,668.62
1530781200.0,2018-07-05 09-AM,DOGEUSD,0.002686,0.002686,0.002651,0.002684,106927.31,283.81
1530777600.0,2018-07-05 08-AM,DOGEUSD,0.00267,0.00269,0.00265,0.002686,54468.37,145.59
1530774000.0,2018-07-05 07-AM,DOGEUSD,0.00268,0.00269,0.00266,0.00267,440588.47,1178.56
1530770400.0,2018-07-05 06-AM,DOGEUSD,0.00268,0.00268,0.00266,0.00268,106960.4,285.75
1530766800.0,2018-07-05 05-AM,DOGEUSD,0.002681,0.0027,0.00268,0.00268,107582.14,288.51
1530763200.0,2018-07-05 04-AM,DOGEUSD,0.002681,0.0027,0.002681,0.002681,95994.6,258.14
1530759600.0,2018-07-05 03-AM,DOGEUSD,0.002699,0.002719,0.002681,0.002681,152771.86,411.84
1530756000.0,2018-07-05 02-AM,DOGEUSD,0.002743,0.002743,0.002698,0.002699,91967.54,249.34
1530752400.0,2018-07-05 01-AM,DOGEUSD,0.002749,0.002749,0.002703,0.002743,14589.92,39.67
1530748800.0,2018-07-05 12-AM,DOGEUSD,0.00269,0.002764,0.00269,0.002749,173973.84,475.11
1530745200.0,2018-07-04 11-PM,DOGEUSD,0.002738,0.002738,0.002681,0.00269,235097.49,640.8
1530741600.0,2018-07-04 10-PM,DOGEUSD,0.002738,0.002738,0.002681,0.002738,261703.8,709.74
1530738000.0,2018-07-04 09-PM,DOGEUSD,0.002689,0.002738,0.00268,0.002738,97524.05,264.97
1530734400.0,2018-07-04 08-PM,DOGEUSD,0.00268,0.002718,0.002678,0.002689,129218.98,350.63
1530730800.0,2018-07-04 07-PM,DOGEUSD,0.002687,0.002715,0.00268,0.00268,135955.0,366.29
1530727200.0,2018-07-04 06-PM,DOGEUSD,0.002691,0.002715,0.002683,0.002687,131573.64,355.51
1530723600.0,2018-07-04 05-PM,DOGEUSD,0.002721,0.002721,0.00269,0.002691,207006.55,558.97
1530720000.0,2018-07-04 04-PM,DOGEUSD,0.002712,0.002721,0.00269,0.002721,87600.14,236.25
1530716400.0,2018-07-04 03-PM,DOGEUSD,0.00269,0.002738,0.00269,0.002712,243116.31,661.44
1530712800.0,2018-07-04 02-PM,DOGEUSD,0.00272,0.002722,0.002678,0.00269,143529.36,386.68
1530709200.0,2018-07-04 01-PM,DOGEUSD,0.002664,0.002722,0.002652,0.00272,205254.52,553.57
1530705600.0,2018-07-04 12-PM,DOGEUSD,0.002636,0.00269,0.002636,0.002664,113455.45,302.52
1530702000.0,2018-07-04 11-AM,DOGEUSD,0.002631,0.00268,0.002631,0.002636,368909.58,974.78
1530698400.0,2018-07-04 10-AM,DOGEUSD,0.002631,0.00266,0.002631,0.002631,433249.01,1141.01
1530694800.0,2018-07-04 09-AM,DOGEUSD,0.002631,0.00265,0.002631,0.002631,166944.57,440.07
1530691200.0,2018-07-04 08-AM,DOGEUSD,0.002631,0.00265,0.002631,0.002631,228332.04,601.95
1530687600.0,2018-07-04 07-AM,DOGEUSD,0.002646,0.002659,0.00263,0.002631,92816.08,244.84
1530684000.0,2018-07-04 06-AM,DOGEUSD,0.002624,0.002655,0.002617,0.002646,30833.52,80.95
1530680400.0,2018-07-04 05-AM,DOGEUSD,0.00265,0.002671,0.002624,0.002624,95537.55,252.0
1530676800.0,2018-07-04 04-AM,DOGEUSD,0.002651,0.002688,0.00264,0.00265,44450.32,117.82
1530673200.0,2018-07-04 03-AM,DOGEUSD,0.002688,0.002688,0.00265,0.002651,24481.0,65.12
1530669600.0,2018-07-04 02-AM,DOGEUSD,0.002655,0.00271,0.002655,0.002688,56589.95,151.68
1530666000.0,2018-07-04 01-AM,DOGEUSD,0.00269,0.00272,0.00265,0.002655,63356.68,170.01
1530662400.0,2018-07-04 12-AM,DOGEUSD,0.002721,0.002742,0.002681,0.00269,71549.89,193.82
1530658800.0,2018-07-03 11-PM,DOGEUSD,0.002716,0.002721,0.002687,0.002721,174301.17,471.55
1530655200.0,2018-07-03 10-PM,DOGEUSD,0.00276,0.00276,0.002714,0.002716,219728.9,605.25
1530651600.0,2018-07-03 09-PM,DOGEUSD,0.00272,0.00276,0.002714,0.00276,63189.13,172.79
1530648000.0,2018-07-03 08-PM,DOGEUSD,0.002722,0.002761,0.002693,0.00272,155985.24,427.21
1530644400.0,2018-07-03 07-PM,DOGEUSD,0.00269,0.00273,0.00269,0.002722,119530.72,324.38
1530640800.0,2018-07-03 06-PM,DOGEUSD,0.002699,0.002724,0.00269,0.00269,124625.37,337.59
1530637200.0,2018-07-03 05-PM,DOGEUSD,0.002701,0.002731,0.002699,0.002699,140208.57,381.85
